token,overall,he/him,she/her,they/them,he/they,she/they,multiple,pronoun list
gal,3240,0.002,0.078,0.002,0.001,0.007,0.001,0.091
ucla,3186,0.033,0.047,0.002,0.003,0.005,0.001,0.091
very,18368,0.033,0.038,0.008,0.004,0.005,0.001,0.09
read,12604,0.027,0.048,0.006,0.003,0.005,0.001,0.09
addict,11888,0.031,0.048,0.004,0.003,0.004,0.0,0.09
expressed,5674,0.045,0.038,0.002,0.001,0.002,0.002,0.09
pet,4164,0.02,0.055,0.005,0.003,0.006,0.0,0.09
autism,3144,0.031,0.04,0.007,0.004,0.005,0.002,0.09
microsoft,2940,0.061,0.026,0.001,0.001,0.001,0.0,0.09
piece,2883,0.04,0.029,0.007,0.004,0.009,0.001,0.09
dot,2771,0.033,0.045,0.004,0.004,0.003,0.001,0.09
tweets,51579,0.036,0.045,0.003,0.002,0.003,0.001,0.089
film,15891,0.043,0.035,0.003,0.003,0.004,0.0,0.089
space,13523,0.032,0.037,0.008,0.004,0.006,0.001,0.089
stream,11866,0.04,0.029,0.006,0.006,0.007,0.002,0.089
stupid,4879,0.039,0.029,0.008,0.006,0.005,0.001,0.089
professor,18744,0.035,0.047,0.002,0.001,0.002,0.0,0.088
funny,13202,0.034,0.036,0.007,0.004,0.006,0.001,0.088
graphic,11929,0.033,0.039,0.006,0.004,0.005,0.001,0.088
retweets,9064,0.04,0.035,0.004,0.004,0.004,0.001,0.088
fully,3983,0.031,0.044,0.005,0.004,0.004,0.001,0.088
diversity,3216,0.026,0.055,0.002,0.001,0.003,0.001,0.088
advocate,30420,0.024,0.054,0.004,0.002,0.004,0.0,0.087
bitch,12013,0.012,0.052,0.009,0.002,0.01,0.001,0.087
current,10170,0.03,0.04,0.006,0.003,0.006,0.002,0.087
wear,4552,0.023,0.051,0.005,0.002,0.004,0.001,0.087
critical,3810,0.026,0.045,0.004,0.005,0.006,0.001,0.087
ut,3705,0.028,0.048,0.004,0.004,0.004,0.0,0.087
hater,3657,0.033,0.038,0.005,0.005,0.005,0.001,0.087
least,2991,0.03,0.038,0.009,0.003,0.005,0.001,0.087
too,32121,0.03,0.039,0.006,0.003,0.005,0.002,0.086
thoughts,15853,0.031,0.043,0.005,0.003,0.005,0.0,0.086
stories,9363,0.028,0.047,0.004,0.002,0.004,0.001,0.086
associate,9182,0.031,0.05,0.002,0.002,0.002,0.0,0.086
35,3806,0.034,0.034,0.008,0.004,0.005,0.001,0.086
pride,3503,0.026,0.04,0.01,0.002,0.006,0.002,0.086
uc,2812,0.03,0.047,0.002,0.003,0.003,0.0,0.086
please,25864,0.026,0.033,0.012,0.005,0.006,0.002,0.085
policy,11760,0.032,0.046,0.002,0.002,0.002,0.001,0.085
w/,10435,0.032,0.041,0.005,0.003,0.004,0.001,0.085
kid,8643,0.028,0.042,0.005,0.003,0.006,0.001,0.085
kindness,5886,0.016,0.062,0.003,0.001,0.004,0.001,0.085
seattle,5597,0.039,0.035,0.003,0.003,0.002,0.002,0.085
er,2827,0.029,0.049,0.003,0.002,0.001,0.001,0.085
really,15779,0.028,0.039,0.007,0.003,0.006,0.001,0.084
queen,10667,0.008,0.06,0.005,0.002,0.008,0.001,0.084
ur,5505,0.014,0.042,0.01,0.003,0.014,0.001,0.084
crime,4134,0.017,0.055,0.003,0.002,0.006,0.0,0.084
posting,3772,0.037,0.021,0.009,0.006,0.009,0.002,0.084
transplant,2770,0.027,0.05,0.003,0.0,0.004,0.001,0.084
author,46015,0.024,0.049,0.003,0.002,0.004,0.001,0.083
also,41385,0.036,0.032,0.006,0.004,0.005,0.001,0.083
engineer,33815,0.052,0.021,0.003,0.003,0.003,0.001,0.083
many,17055,0.03,0.04,0.006,0.002,0.004,0.001,0.083
fighting,9679,0.043,0.028,0.005,0.004,0.003,0.001,0.083
urban,4435,0.033,0.04,0.006,0.001,0.002,0.0,0.083
housing,3236,0.032,0.04,0.005,0.002,0.004,0.0,0.083
yorker,2991,0.026,0.053,0.001,0.0,0.002,0.0,0.083
violence,2723,0.023,0.051,0.003,0.002,0.003,0.0,0.083
about,85074,0.029,0.04,0.005,0.003,0.004,0.001,0.082
co,41216,0.037,0.035,0.004,0.002,0.004,0.001,0.082
politics,28042,0.039,0.035,0.003,0.002,0.002,0.001,0.082
mama,12453,0.001,0.075,0.001,0.0,0.004,0.001,0.082
night,11721,0.03,0.04,0.004,0.002,0.005,0.001,0.082
adult,10713,0.02,0.044,0.01,0.003,0.005,0.001,0.082
sun,8413,0.013,0.049,0.007,0.003,0.01,0.0,0.082
actress,4633,0.001,0.075,0.001,0.0,0.006,0.0,0.082
mad,3900,0.027,0.038,0.007,0.003,0.005,0.001,0.082
include,2883,0.034,0.036,0.003,0.004,0.003,0.001,0.082
things,68174,0.029,0.039,0.005,0.003,0.004,0.001,0.081
d,29737,0.034,0.033,0.006,0.003,0.005,0.001,0.081
//twitch,18279,0.045,0.02,0.006,0.005,0.004,0.001,0.081
cancer,13258,0.015,0.052,0.004,0.002,0.007,0.0,0.081
dancer,6059,0.017,0.051,0.006,0.002,0.005,0.001,0.081
land,5644,0.026,0.037,0.008,0.003,0.006,0.001,0.081
police,4931,0.031,0.031,0.009,0.003,0.007,0.001,0.081
trades,3786,0.03,0.029,0.01,0.003,0.008,0.001,0.081
midwest,3264,0.03,0.039,0.004,0.002,0.004,0.001,0.081
grad,21109,0.026,0.045,0.003,0.002,0.004,0.001,0.08
design,19783,0.035,0.033,0.004,0.003,0.004,0.001,0.08
senior,13494,0.038,0.037,0.002,0.001,0.002,0.0,0.08
connoisseur,8301,0.035,0.034,0.004,0.002,0.005,0.0,0.08
aficionado,6318,0.037,0.035,0.003,0.001,0.003,0.001,0.08
pizza,5073,0.039,0.032,0.004,0.002,0.003,0.0,0.08
semi,4315,0.033,0.032,0.005,0.003,0.006,0.001,0.08
humans,3660,0.018,0.055,0.003,0.001,0.003,0.0,0.08
eating,3569,0.023,0.047,0.004,0.002,0.003,0.001,0.08
ultimate,3377,0.049,0.023,0.003,0.003,0.001,0.0,0.08
democratic,3343,0.048,0.025,0.003,0.002,0.001,0.001,0.08
study,3293,0.03,0.043,0.003,0.002,0.002,0.0,0.08
cyclist,2864,0.05,0.025,0.001,0.002,0.001,0.0,0.08
are,188972,0.031,0.038,0.004,0.002,0.003,0.001,0.079
mom,92494,0.001,0.072,0.001,0.0,0.004,0.0,0.079
trying,35832,0.031,0.034,0.006,0.003,0.005,0.001,0.079
random,9701,0.031,0.035,0.005,0.003,0.005,0.001,0.079
aka,7006,0.028,0.036,0.006,0.004,0.004,0.001,0.079
tweeting,6356,0.032,0.039,0.002,0.002,0.003,0.001,0.079
block,6280,0.029,0.032,0.008,0.004,0.005,0.001,0.079
bear,5622,0.043,0.022,0.004,0.006,0.003,0.001,0.079
clinical,4636,0.018,0.055,0.002,0.001,0.003,0.0,0.079
press,4406,0.028,0.043,0.003,0.002,0.003,0.0,0.079
princess,4320,0.004,0.062,0.005,0.001,0.006,0.001,0.079
photo,4192,0.032,0.038,0.004,0.003,0.003,0.0,0.079
literature,2862,0.026,0.043,0.004,0.002,0.004,0.001,0.079
host,31800,0.041,0.028,0.004,0.002,0.003,0.0,0.078
dogs,16641,0.019,0.052,0.002,0.001,0.002,0.0,0.078
master,13277,0.04,0.025,0.006,0.004,0.003,0.001,0.078
hot,11856,0.021,0.038,0.007,0.004,0.007,0.001,0.078
computer,8189,0.049,0.018,0.004,0.003,0.003,0.001,0.078
staff,5941,0.034,0.036,0.003,0.002,0.003,0.0,0.078
ba,4457,0.024,0.043,0.003,0.003,0.004,0.001,0.078
journalism,3946,0.027,0.046,0.002,0.001,0.002,0.0,0.078
machine,3198,0.041,0.027,0.004,0.003,0.004,0.0,0.078
other,32935,0.034,0.03,0.005,0.003,0.003,0.001,0.077
much,21406,0.029,0.035,0.006,0.003,0.004,0.001,0.077
fuck,17584,0.027,0.028,0.01,0.005,0.007,0.001,0.077
pretty,12938,0.027,0.033,0.007,0.004,0.005,0.001,0.077
inquiries,10192,0.033,0.026,0.007,0.004,0.006,0.0,0.077
late,5239,0.026,0.039,0.004,0.003,0.004,0.001,0.077
equality,5130,0.025,0.048,0.001,0.001,0.002,0.0,0.077
sub,4871,0.026,0.031,0.008,0.003,0.008,0.001,0.077
progress,4461,0.019,0.044,0.005,0.002,0.005,0.001,0.077
philosophy,3861,0.042,0.021,0.004,0.005,0.004,0.001,0.077
columbia,3381,0.029,0.038,0.003,0.002,0.005,0.0,0.077
lover,97187,0.022,0.046,0.003,0.002,0.003,0.0,0.076
girl,40202,0.004,0.061,0.002,0.001,0.008,0.001,0.076
digital,27662,0.024,0.036,0.006,0.003,0.005,0.001,0.076
little,22583,0.023,0.039,0.006,0.004,0.004,0.001,0.076
reading,11512,0.016,0.051,0.003,0.001,0.003,0.001,0.076
lead,11016,0.04,0.027,0.003,0.002,0.004,0.0,0.076
therapist,5741,0.016,0.048,0.004,0.002,0.005,0.001,0.076
comedian,5717,0.035,0.029,0.005,0.002,0.004,0.0,0.076
taught,3029,0.021,0.035,0.008,0.003,0.008,0.001,0.076
era,2937,0.016,0.048,0.005,0.002,0.004,0.0,0.076
animal,17544,0.016,0.048,0.004,0.002,0.005,0.001,0.075
doing,16620,0.026,0.035,0.006,0.003,0.005,0.001,0.075
kind,15989,0.024,0.04,0.004,0.002,0.004,0.001,0.075
dark,6772,0.025,0.034,0.007,0.003,0.006,0.0,0.075
might,5885,0.03,0.031,0.005,0.004,0.004,0.001,0.075
sr,4466,0.037,0.034,0.001,0.002,0.001,0.0,0.075
sf,4336,0.032,0.034,0.003,0.003,0.003,0.0,0.075
evil,4008,0.025,0.034,0.007,0.004,0.005,0.0,0.075
listening,2938,0.026,0.038,0.003,0.002,0.005,0.001,0.075
worst,2816,0.033,0.028,0.006,0.003,0.005,0.001,0.075
curator,2781,0.031,0.036,0.005,0.0,0.003,0.001,0.075
like,97653,0.028,0.031,0.005,0.003,0.005,0.001,0.074
social,37528,0.023,0.042,0.004,0.002,0.003,0.0,0.074
educator,21954,0.02,0.046,0.004,0.001,0.003,0.0,0.074
talk,20850,0.027,0.033,0.006,0.003,0.005,0.001,0.074
ex,13713,0.035,0.032,0.003,0.002,0.003,0.0,0.074
singer,12167,0.022,0.04,0.004,0.003,0.005,0.001,0.074
level,7518,0.034,0.025,0.005,0.004,0.005,0.001,0.074
dead,6577,0.028,0.028,0.007,0.004,0.005,0.0,0.074
pics,6342,0.029,0.03,0.005,0.004,0.004,0.001,0.074
sea,3971,0.023,0.039,0.006,0.002,0.004,0.0,0.074
defender,3033,0.03,0.037,0.002,0.0,0.004,0.0,0.074
harvard,2854,0.034,0.035,0.001,0.003,0.001,0.0,0.074
tv,22059,0.023,0.044,0.003,0.001,0.002,0.0,0.073
movies,18882,0.039,0.028,0.003,0.001,0.002,0.0,0.073
cool,16154,0.033,0.027,0.005,0.004,0.004,0.002,0.073
liberal,15517,0.025,0.044,0.001,0.001,0.001,0.0,0.073
15,11454,0.028,0.027,0.006,0.006,0.006,0.001,0.073
engineering,9577,0.046,0.021,0.002,0.002,0.002,0.0,0.073
code,8846,0.04,0.022,0.004,0.003,0.005,0.0,0.073
visual,5159,0.025,0.031,0.008,0.004,0.005,0.0,0.073
sound,5084,0.038,0.022,0.007,0.004,0.002,0.0,0.073
idea,3583,0.021,0.036,0.007,0.003,0.004,0.001,0.073
optimist,3409,0.022,0.048,0.001,0.001,0.001,0.0,0.073
unc,3267,0.021,0.046,0.001,0.001,0.003,0.0,0.073
telegram,3086,0.048,0.006,0.01,0.006,0.001,0.001,0.073
stage,2982,0.021,0.041,0.004,0.004,0.003,0.0,0.073
adventurer,2906,0.028,0.039,0.002,0.0,0.003,0.0,0.073
named,2890,0.026,0.034,0.005,0.002,0.005,0.001,0.073
my,426315,0.025,0.036,0.004,0.002,0.004,0.001,0.072
account,79238,0.023,0.034,0.006,0.004,0.005,0.001,0.072
play,31191,0.038,0.021,0.005,0.004,0.004,0.001,0.072
history,21830,0.028,0.036,0.003,0.002,0.002,0.001,0.072
data,15288,0.038,0.027,0.002,0.002,0.003,0.001,0.072
partner,12120,0.03,0.03,0.005,0.003,0.004,0.0,0.072
survivor,11922,0.018,0.044,0.004,0.001,0.004,0.001,0.072
runner,10389,0.027,0.041,0.001,0.002,0.001,0.0,0.072
movie,10295,0.036,0.028,0.003,0.001,0.003,0.0,0.072
lawyer,10056,0.026,0.042,0.001,0.001,0.001,0.0,0.072
hey,9479,0.025,0.027,0.007,0.004,0.006,0.002,0.072
past,9174,0.027,0.039,0.002,0.002,0.002,0.0,0.072
sex,8104,0.023,0.032,0.008,0.004,0.004,0.001,0.072
talking,6074,0.026,0.034,0.006,0.003,0.004,0.001,0.072
pictures,5017,0.029,0.031,0.005,0.002,0.003,0.001,0.072
makeup,4853,0.002,0.054,0.006,0.001,0.007,0.001,0.072
bass,3946,0.04,0.02,0.005,0.003,0.003,0.001,0.072
sexual,3187,0.019,0.036,0.008,0.003,0.004,0.0,0.072
old,43878,0.028,0.028,0.006,0.003,0.004,0.002,0.071
player,30062,0.042,0.018,0.005,0.003,0.003,0.0,0.071
personal,21821,0.025,0.032,0.006,0.003,0.004,0.001,0.071
alumna,14369,0.0,0.068,0.0,0.0,0.003,0.0,0.071
hello,10947,0.025,0.029,0.006,0.003,0.007,0.002,0.071
once,10274,0.029,0.032,0.003,0.003,0.003,0.001,0.071
general,9588,0.033,0.028,0.004,0.002,0.003,0.001,0.071
systems,6449,0.04,0.025,0.002,0.002,0.002,0.0,0.071
figure,4958,0.021,0.036,0.006,0.003,0.004,0.0,0.071
color,4110,0.021,0.037,0.005,0.002,0.005,0.0,0.071
exist,2742,0.023,0.027,0.012,0.001,0.005,0.001,0.071
tweet,23063,0.028,0.031,0.004,0.002,0.003,0.001,0.07
woman,17766,0.003,0.058,0.002,0.0,0.006,0.001,0.07
culture,16791,0.024,0.039,0.002,0.001,0.002,0.001,0.07
left,9831,0.034,0.025,0.005,0.003,0.003,0.0,0.07
//linktr,9683,0.027,0.026,0.006,0.004,0.005,0.001,0.07
under,8921,0.025,0.028,0.008,0.004,0.005,0.001,0.07
whatever,8053,0.028,0.027,0.006,0.002,0.004,0.001,0.07
lol,7845,0.028,0.023,0.006,0.006,0.007,0.001,0.07
doctor,5425,0.026,0.036,0.003,0.002,0.002,0.001,0.07
esports,4369,0.047,0.011,0.005,0.003,0.003,0.001,0.07
addicted,3552,0.027,0.035,0.003,0.001,0.003,0.001,0.07
gmail,51987,0.028,0.026,0.006,0.004,0.005,0.0,0.069
alum,51516,0.024,0.04,0.001,0.001,0.002,0.0,0.069
gaming,18656,0.038,0.02,0.004,0.003,0.003,0.001,0.069
journalist,11693,0.025,0.036,0.004,0.001,0.003,0.0,0.069
playing,10351,0.032,0.025,0.005,0.003,0.004,0.001,0.069
metal,7036,0.04,0.019,0.005,0.003,0.002,0.001,0.069
union,5713,0.033,0.027,0.004,0.002,0.003,0.001,0.069
fish,3195,0.028,0.026,0.006,0.003,0.004,0.001,0.069
cover,3103,0.029,0.029,0.005,0.002,0.003,0.0,0.069
but,90612,0.023,0.032,0.005,0.002,0.004,0.001,0.068
into,27455,0.027,0.028,0.005,0.003,0.004,0.001,0.068
part,18661,0.027,0.029,0.004,0.003,0.004,0.001,0.068
assistant,18304,0.023,0.038,0.002,0.001,0.003,0.0,0.068
something,15593,0.024,0.03,0.005,0.003,0.004,0.001,0.068
may,14186,0.027,0.026,0.005,0.004,0.006,0.001,0.068
ya,11364,0.015,0.045,0.003,0.001,0.004,0.001,0.068
ma,8615,0.019,0.04,0.003,0.002,0.003,0.001,0.068
safe,6438,0.018,0.035,0.006,0.004,0.004,0.001,0.068
death,5639,0.021,0.031,0.008,0.002,0.005,0.0,0.068
dreamer,5277,0.018,0.042,0.003,0.001,0.004,0.0,0.068
turned,5177,0.021,0.039,0.003,0.001,0.003,0.001,0.068
twin,3583,0.017,0.042,0.003,0.002,0.004,0.0,0.068
almost,3512,0.026,0.029,0.003,0.003,0.005,0.001,0.068
sky,3212,0.022,0.032,0.006,0.002,0.006,0.0,0.068
large,3040,0.034,0.025,0.003,0.002,0.003,0.0,0.068
rose,2826,0.017,0.037,0.007,0.001,0.005,0.001,0.068
mouth,2747,0.019,0.039,0.004,0.003,0.004,0.0,0.068
i,544218,0.024,0.029,0.005,0.003,0.004,0.001,0.067
only,70356,0.025,0.024,0.007,0.004,0.005,0.001,0.067
teacher,43338,0.019,0.042,0.002,0.001,0.002,0.0,0.067
health,35166,0.016,0.044,0.003,0.001,0.003,0.0,0.067
member,32452,0.029,0.03,0.003,0.002,0.003,0.0,0.067
cashapp,12792,0.017,0.03,0.008,0.005,0.008,0.001,0.067
nice,10267,0.026,0.03,0.004,0.002,0.004,0.001,0.067
cook,6813,0.028,0.03,0.004,0.001,0.003,0.0,0.067
choice,6707,0.016,0.043,0.003,0.001,0.004,0.0,0.067
takes,6253,0.033,0.025,0.005,0.002,0.002,0.0,0.067
curious,5144,0.027,0.034,0.002,0.001,0.003,0.0,0.067
asu,3690,0.023,0.038,0.002,0.001,0.004,0.0,0.067
front,3132,0.036,0.021,0.004,0.003,0.003,0.0,0.067
tree,3098,0.02,0.036,0.004,0.003,0.003,0.0,0.067
drama,3050,0.015,0.041,0.005,0.002,0.004,0.0,0.067
masters,3041,0.025,0.035,0.003,0.002,0.002,0.001,0.067
420,2771,0.019,0.03,0.006,0.005,0.006,0.0,0.067
songs,2756,0.028,0.027,0.005,0.003,0.004,0.001,0.067
i'm,101699,0.025,0.026,0.006,0.003,0.004,0.001,0.066
director,45359,0.028,0.033,0.002,0.001,0.002,0.0,0.066
creator,41935,0.03,0.023,0.005,0.003,0.005,0.0,0.066
manager,26380,0.027,0.033,0.003,0.001,0.002,0.0,0.066
shit,23488,0.024,0.027,0.007,0.003,0.005,0.001,0.066
local,17843,0.021,0.027,0.008,0.004,0.006,0.001,0.066
hate,14185,0.022,0.032,0.004,0.003,0.004,0.001,0.066
ask,12663,0.023,0.026,0.008,0.004,0.004,0.001,0.066
eat,8674,0.024,0.028,0.006,0.004,0.005,0.0,0.066
teaching,6228,0.021,0.039,0.001,0.001,0.003,0.0,0.066
cooking,5685,0.028,0.032,0.002,0.001,0.002,0.001,0.066
enjoys,4603,0.03,0.026,0.005,0.003,0.002,0.0,0.066
wants,4414,0.028,0.025,0.004,0.004,0.003,0.001,0.066
credit,3673,0.023,0.026,0.006,0.003,0.008,0.001,0.066
chocolate,3495,0.012,0.048,0.002,0.001,0.003,0.0,0.066
feelings,3036,0.014,0.039,0.006,0.003,0.003,0.002,0.066
though,3000,0.026,0.027,0.003,0.003,0.004,0.002,0.066
consumer,2875,0.026,0.032,0.003,0.001,0.003,0.001,0.066
some,35628,0.031,0.023,0.004,0.003,0.003,0.001,0.065
friend,21727,0.023,0.031,0.004,0.003,0.004,0.001,0.065
still,21631,0.022,0.032,0.005,0.002,0.004,0.001,0.065
youtuber,10065,0.033,0.021,0.004,0.003,0.003,0.001,0.065
super,9170,0.029,0.026,0.005,0.002,0.003,0.0,0.065
alone,6198,0.029,0.028,0.003,0.001,0.003,0.001,0.065
contributor,5215,0.03,0.029,0.002,0.002,0.002,0.0,0.065
personality,4703,0.023,0.03,0.004,0.002,0.005,0.001,0.065
biz,4140,0.024,0.032,0.002,0.004,0.002,0.0,0.065
buff,3946,0.036,0.023,0.002,0.002,0.002,0.001,0.065
guitarist,3416,0.045,0.009,0.004,0.004,0.002,0.001,0.065
ocean,3403,0.018,0.039,0.004,0.001,0.004,0.0,0.065
necessarily,2914,0.033,0.028,0.001,0.001,0.001,0.001,0.065
/,85436,0.023,0.026,0.006,0.003,0.005,0.001,0.064
or,77747,0.02,0.022,0.006,0.003,0.004,0.009,0.064
loves,32044,0.023,0.032,0.003,0.002,0.003,0.001,0.064
name,19772,0.023,0.027,0.006,0.003,0.004,0.001,0.064
bio,13592,0.022,0.026,0.006,0.004,0.005,0.001,0.064
reporter,11773,0.019,0.042,0.001,0.001,0.001,0.0,0.064
interested,11467,0.026,0.031,0.002,0.002,0.003,0.001,0.064
dc,10708,0.027,0.031,0.002,0.001,0.002,0.001,0.064
you're,9749,0.026,0.025,0.005,0.003,0.004,0.001,0.064
yes,8680,0.021,0.029,0.006,0.003,0.006,0.001,0.064
comedy,6087,0.029,0.029,0.003,0.001,0.002,0.0,0.064
gonna,5307,0.022,0.029,0.005,0.004,0.004,0.001,0.064
hero,3363,0.035,0.02,0.004,0.002,0.002,0.001,0.064
latino,3174,0.051,0.002,0.003,0.007,0.001,0.0,0.064
sing,3039,0.022,0.031,0.005,0.003,0.003,0.001,0.064
legends,2831,0.034,0.02,0.002,0.004,0.003,0.001,0.064
except,2766,0.029,0.025,0.005,0.001,0.003,0.001,0.064
always,50179,0.022,0.031,0.004,0.002,0.003,0.001,0.063
professional,45338,0.024,0.027,0.004,0.003,0.004,0.0,0.063
call,20686,0.02,0.024,0.009,0.004,0.005,0.001,0.063
house,11814,0.019,0.033,0.005,0.003,0.003,0.0,0.063
wanna,10412,0.022,0.027,0.006,0.003,0.005,0.001,0.063
fire,7829,0.021,0.03,0.004,0.003,0.005,0.001,0.063
does,7594,0.025,0.025,0.005,0.004,0.003,0.001,0.063
i'll,7437,0.024,0.028,0.006,0.001,0.003,0.001,0.063
warrior,6611,0.011,0.044,0.003,0.001,0.004,0.0,0.063
streaming,6506,0.035,0.017,0.004,0.003,0.003,0.001,0.063
via,5856,0.022,0.031,0.005,0.002,0.003,0.0,0.063
sleep,4871,0.022,0.028,0.005,0.002,0.005,0.001,0.063
race,4787,0.02,0.032,0.004,0.003,0.003,0.001,0.063
damn,3912,0.022,0.03,0.004,0.003,0.004,0.001,0.063
horse,3291,0.021,0.029,0.005,0.003,0.004,0.0,0.063
dirty,2768,0.026,0.025,0.005,0.004,0.001,0.001,0.063
at,189352,0.027,0.027,0.003,0.002,0.003,0.0,0.062
content,50651,0.025,0.023,0.005,0.003,0.004,0.001,0.062
tech,33966,0.029,0.025,0.003,0.002,0.002,0.001,0.062
photographer,33377,0.025,0.028,0.004,0.003,0.003,0.0,0.062
learning,20504,0.022,0.031,0.003,0.002,0.003,0.001,0.062
creative,19627,0.022,0.031,0.004,0.002,0.003,0.0,0.062
forever,16889,0.017,0.036,0.004,0.002,0.002,0.001,0.062
avid,15852,0.022,0.033,0.002,0.002,0.002,0.001,0.062
dude,11116,0.048,0.006,0.002,0.004,0.001,0.001,0.062
you’re,9411,0.017,0.032,0.004,0.002,0.004,0.001,0.062
average,9394,0.03,0.02,0.005,0.003,0.003,0.001,0.062
enough,7730,0.025,0.029,0.003,0.002,0.003,0.0,0.062
fine,7002,0.019,0.027,0.005,0.001,0.004,0.006,0.062
did,6129,0.022,0.026,0.006,0.003,0.004,0.001,0.062
google,5696,0.034,0.024,0.001,0.002,0.001,0.001,0.062
photos,5131,0.027,0.025,0.004,0.002,0.003,0.001,0.062
unless,4631,0.024,0.025,0.007,0.003,0.002,0.002,0.062
i’ve,4289,0.019,0.032,0.003,0.003,0.004,0.001,0.062
yr,3637,0.019,0.024,0.006,0.006,0.005,0.002,0.062
higher,3542,0.021,0.034,0.004,0.001,0.002,0.0,0.062
aunt,2986,0.001,0.056,0.001,0.0,0.002,0.001,0.062
engagement,2894,0.017,0.042,0.001,0.0,0.001,0.0,0.062
disease,2809,0.019,0.037,0.002,0.0,0.003,0.0,0.062
io,2784,0.038,0.013,0.004,0.004,0.003,0.0,0.062
i’m,79588,0.018,0.03,0.005,0.003,0.005,0.001,0.061
big,39851,0.026,0.025,0.004,0.002,0.003,0.001,0.061
full,26110,0.02,0.028,0.005,0.003,0.004,0.001,0.061
political,19725,0.029,0.026,0.002,0.002,0.001,0.001,0.061
use,15984,0.021,0.026,0.006,0.002,0.004,0.001,0.061
animals,12699,0.015,0.037,0.003,0.001,0.004,0.001,0.061
tiktok,11032,0.016,0.031,0.006,0.002,0.005,0.0,0.061
side,10112,0.022,0.025,0.005,0.003,0.004,0.001,0.061
product,10075,0.033,0.023,0.001,0.002,0.001,0.0,0.061
story,9908,0.021,0.03,0.004,0.002,0.003,0.001,0.061
ms,7244,0.018,0.037,0.002,0.001,0.003,0.0,0.061
word,6376,0.017,0.035,0.004,0.001,0.004,0.0,0.061
